"file_name","Time","Character","Type.of.Roll","Total.Value","Natural.Value","Crit.","Damage","X..Kills","Notes","roll"
"18","2:00:00","Zahra","Damage","9","--",NA,"9 to Orc 6",NA,NA,1
"18","2:00:00","Zahra","Damage","17","--",NA,"17 to Orc 6",NA,NA,1
"18","2:00:00","Zahra","Damage","12","--",NA,"12 to Orc 6",NA,NA,1
"18","2:00:00","Zahra","Damage","2","--",NA,"2 to Orc 6",NA,NA,1
"18","2:00:00","Zahra","Damage","6","--",NA,"6 to Orc 6",NA,NA,1
"18","2:00:00","Zahra","Damage","5","--",NA,"5 to Orc 6","1",NA,1
"18","2:02:33","Lyra","Damage","45","--",NA,"45 Lightning to Orc 2, 
22 (45/2) to Orc 4","1","Chain Lightning",1
"18","2:04:45","Percy","Attack","16","4",NA,NA,NA,"Pepperbox",1
"18","2:04:45","Percy","Attack","Nat20","20",NA,NA,NA,"Pepperbox",1
"18","2:05:20","Percy","Damage","20","--",NA,"20 to Orc 4",NA,NA,1
"18","2:05:20","Percy","Damage","32","--",NA,"32 to Orc 4","1",NA,1
"18","2:06:51","Grog","Attack","24","16",NA,NA,NA,"Great Axe",1
"18","2:06:59","Grog","Damage","19","--",NA,"19 to Orc 1",NA,NA,1
"18","2:07:07","Grog","Attack","26","18",NA,NA,NA,"Great Axe",1
"18","2:07:13","Grog","Damage","19","--",NA,"19 to Orc 1","1",NA,1
"18","2:08:06","Grog","Intimidation","19","14",NA,NA,NA,NA,1
"18","2:09:14","Zahra","Persuasion","24","15",NA,NA,NA,NA,1
"18","2:10:15","Lyra","Insight","6","4",NA,NA,NA,NA,1
"18","2:10:38","Vex'ahlia","Insight","16","10",NA,NA,NA,NA,1
"18","2:17:02","Zahra","Nature","12","6",NA,NA,NA,NA,1
"18","2:19:21","Grog","Beard Check","58",NA,NA,NA,NA,NA,1
"18","2:23:44","Grog","Constitution Save","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"18","2:23:44","Grog","Constitution Save","23","14",NA,NA,NA,"With advantage",1
"18","2:23:44","Lyra","Constitution Save","20","17",NA,NA,NA,NA,1
"18","2:23:44","Percy","Constitution Save","24","18",NA,NA,NA,NA,1
"18","2:23:44","Scanlan","Constitution Save","4","2",NA,NA,NA,NA,1
"18","2:23:44","Vex'ahlia","Constitution Save","Nat20","20",NA,NA,NA,"With advantage",1
"18","2:23:44","Vex'ahlia","Constitution Save","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"18","2:23:44","Zahra","Constitution Save","15","13",NA,NA,NA,NA,1
"18","2:28:20","Grog","Dexterity Save","8","6",NA,NA,NA,NA,1
"18","2:28:20","Lyra","Dexterity Save","11","13",NA,NA,NA,NA,1
"18","2:28:20","Percy","Dexterity Save","16","10",NA,NA,NA,NA,1
"18","2:28:20","Scanlan","Dexterity Save","13","9",NA,NA,NA,NA,1
"18","2:28:20","Vex'ahlia","Dexterity Save","24","15",NA,NA,NA,NA,1
"18","2:28:20","Zahra","Dexterity Save","12","10",NA,NA,NA,NA,1
"18","2:33:12","Vex'ahlia","Perception","12","6",NA,NA,NA,"Disregarded due to advantage",1
"18","2:33:40","Vex'ahlia","Stealth","15","6",NA,NA,NA,"With advantage",1
"18","2:34:48","Grog","Stealth","14","12",NA,NA,NA,NA,1
"18","2:34:48","Lyra","Stealth","11","13",NA,NA,NA,NA,1
"18","2:34:48","Percy","Stealth","24","18",NA,NA,NA,NA,1
"18","2:34:48","Scanlan","Stealth","13","11",NA,NA,NA,NA,1
"18","2:34:48","Vex'ahlia","Stealth","16","7",NA,NA,NA,NA,1
"18","2:34:48","Zahra","Stealth","13","13",NA,NA,NA,NA,1
"18","2:35:37","Lyra","Religion","11","2",NA,NA,NA,NA,1
"18","2:37:14","Lyra","Perception","9","7",NA,NA,NA,NA,1
"18","2:37:58","Grog","Wisdom","15","15",NA,NA,NA,NA,1
"19","0:11:26","Grog","Initiative","19","17",NA,NA,NA,"Rolled by Laura",1
"19","0:11:26","Lyra","Initiative","Nat20","20",NA,NA,NA,NA,1
"19","0:11:26","Percy","Initiative","Nat20","20",NA,NA,NA,NA,1
"19","0:11:26","Scanlan","Initiative","15","15",NA,NA,NA,NA,1
"19","0:11:26","Vex'ahlia","Initiative","18","11",NA,NA,NA,NA,1
"19","0:11:26","Zahra","Initiative","13","13",NA,NA,NA,NA,1
"19","0:13:58","Percy","Attack","21","8",NA,NA,NA,"Bad News",1
"19","0:14:12","Percy","Damage","33","--",NA,"33 to Frost Giant 2",NA,NA,1
"19","0:15:55","Grog","Persuasion","Nat1","1","Y",NA,NA,"Rolled by Laura",1
"19","0:18:29","Vex'ahlia","Attack","14","3",NA,NA,NA,NA,1
"19","0:18:29","Vex'ahlia","Attack","14","3",NA,NA,NA,NA,1
"19","0:20:50","Lyra","Damage","80","--",NA,"80 to Frost Giant 2",NA,"Disintegrate",1
"19","0:27:37","Scanlan","Damage","32","--",NA,"32 to Frost Giant 1",NA,"Lightning Bolt",1
"19","0:38:35","Grog","Healing","Unknown","--",NA,NA,NA,NA,1
"19","0:38:35","Lyra","Healing","Unknown","--",NA,NA,NA,NA,1
"19","0:38:35","Percy","Healing","Unknown","--",NA,NA,NA,NA,1
"19","0:38:35","Scanlan","Healing","Unknown","--",NA,NA,NA,NA,1
"19","0:38:35","Vex'ahlia","Healing","Unknown","--",NA,NA,NA,NA,1
"19","0:38:35","Zahra","Healing","Unknown","--",NA,NA,NA,NA,1
"19","0:41:00","Percy","Persuasion","10","4",NA,NA,NA,NA,1
"19","0:41:30","Grog","Persuasion","Unknown","Unknown",NA,NA,NA,NA,1
"19","0:41:30","Grog","Persuasion","Nat1","1",NA,NA,NA,NA,1
"19","0:50:16","Lyra","Perception","14","12",NA,NA,NA,NA,1
"19","0:50:16","Percy","Perception","17","10",NA,NA,NA,NA,1
"19","0:50:16","Scanlan","Perception","20","20",NA,NA,NA,NA,1
"19","0:50:16","Vex'ahlia","Perception","14","8",NA,NA,NA,NA,1
"19","0:50:16","Zahra","Perception","Nat1","1","Y",NA,NA,NA,1
"19","0:55:03","Lyra","History","21","12",NA,NA,NA,NA,1
"19","1:01:03","Grog","Attack","24","15",NA,NA,NA,"FBWH (rolled by Laura)",1
"19","1:01:20","Grog","Damage","13","--",NA,"23 (10+13 Fire) to Wall",NA,"rolled by Laura",1
"19","1:02:10","Percy","Investigation","7","4",NA,NA,NA,NA,1
"19","1:03:03","Lyra","Attack","23","14",NA,NA,NA,"Fireball",1
"19","1:03:24","Lyra","Damage","19","--",NA,"19 Fire to Wall",NA,NA,1
"19","1:04:04","Grog","Dexterity Save","19","17",NA,NA,NA,"Rolled by Laura",1
"19","1:04:04","Percy","Dexterity Save","9","3",NA,NA,NA,NA,1
"19","1:04:04","Lyra","Dexterity Save","0","2",NA,NA,NA,NA,1
"19","1:09:27","Vex'ahlia","Perception","18","12",NA,NA,NA,NA,1
"19","1:11:14","Scanlan","Perception","5","5",NA,NA,NA,"Not proficient, but Jack of All Trades",1
"19","1:11:40","Lyra","Attack","28","19",NA,NA,NA,"Fireball",1
"19","1:11:45","Lyra","Damage","24","--",NA,"24 Fire to Wall",NA,NA,1
"19","1:13:30","Vex'ahlia","Intelligence","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"19","1:13:30","Vex'ahlia","Intelligence","20","18",NA,NA,NA,"With advantage",1
"19","1:20:30","Scanlan","Dexterity Save","21","17",NA,NA,NA,NA,1
"19","1:22:27","Vex'ahlia","Perception","15","9",NA,NA,NA,NA,1
"19","1:23:40","Lyra","Attack","30","21",NA,NA,NA,"Fireball (+9, supposedly?), bad math or bad mod",1
"19","1:23:48","Lyra","Damage","27","--",NA,"27 to Wall",NA,NA,1
"19","1:25:42","Lyra","Intelligence","23","18",NA,NA,NA,NA,1
"19","1:51:27","Vex'ahlia","Stealth","Nat20","20","Y",NA,NA,NA,1
"19","1:54:05","Scanlan","Persuasion","19","6",NA,NA,NA,NA,1
"19","1:58:49","Zahra","Persuasion","27","18",NA,NA,NA,NA,1
"19","1:59:33","Grog","Initiative","19","17",NA,NA,NA,NA,1
"19","1:59:33","Lyra","Initiative","-1","1",NA,NA,NA,NA,1
"19","1:59:33","Percy","Initiative","Nat20","20",NA,NA,NA,NA,1
"19","1:59:33","Scanlan","Initiative","7","7",NA,NA,NA,NA,1
"19","1:59:33","Vex'ahlia","Initiative","Nat20","20",NA,NA,NA,NA,1
"19","1:59:33","Zahra","Initiative","12","12",NA,NA,NA,NA,1
"19","2:02:02","Percy","Attack","15","8",NA,NA,NA,"Bad News Head Shot w/ Sharpshooter",1
"19","2:02:36","Percy","Attack","31","19",NA,NA,NA,"Bad News Head Shot",1
"19","2:02:52","Percy","Damage","15","--",NA,"15 to Rimefang",NA,NA,1
"19","2:04:15","Vex'ahlia","Attack","25","14",NA,NA,NA,"Lightning Arrow through Blazing Bowstring",1
"19","2:04:40","Vex'ahlia","Damage","19","--",NA,"10 Lightning to Rimefang",NA,"Lightning Arrow",1
"19","2:04:40","Vex'ahlia","Damage","11","--",NA,"11 to Rimefang",NA,"Arrow",1
"19","2:04:40","Vex'ahlia","Damage","4","--",NA,"4 to Rimefang",NA,"Hunter's Mark",1
"19","2:04:40","Vex'ahlia","Damage","1","--",NA,"1 Fire to Rimefang",NA,"Blazing Bowstring",1
"19","2:06:55","Vex'ahlia","Attack","17","6",NA,NA,NA,"Arrow",1
"19","2:08:00","Grog","Wisdom Save","9","9",NA,NA,NA,NA,1
"19","2:08:00","Lyra","Wisdom Save","15","9",NA,NA,NA,NA,1
"19","2:08:00","Percy","Wisdom Save","12","9",NA,NA,NA,NA,1
"19","2:08:00","Scanlan","Wisdom Save","18","20",NA,NA,NA,NA,1
"19","2:08:00","Vex'ahlia","Wisdom Save","10","8",NA,NA,NA,NA,1
"19","2:08:00","Zahra","Wisdom Save","21","15",NA,NA,NA,NA,1
"19","2:09:15","Trinket","Wisdom Save","8","8",NA,NA,NA,NA,1
"19","2:11:34","Grog","Dexterity Save","13","11",NA,NA,NA,NA,1
"19","2:13:14","Zahra","Attack","24","13",NA,NA,NA,NA,1
"19","2:13:35","Zahra","Damage","41","--",NA,"41 (38+3 Hex) to Rimefang",NA,"Witch Bolt",1
"19","2:19:46","Lyra","Damage","79","--",NA,"40 (79/2) to Rimefang",NA,"Disintegrate",1
"19","2:21:50","Percy","Attack","17","4",NA,NA,NA,"With disadvantage",1
"19","2:21:50","Percy","Attack","Nat20","20","Y",NA,NA,"Disregarded due to disadvantage",1
"19","2:22:37","Percy","Wisdom Save","5","2",NA,NA,NA,NA,1
"19","2:24:42","Vex'ahlia","Attack","Unknown","Unknown",NA,NA,NA,NA,1
"19","2:24:55","Vex'ahlia","Attack","27","16",NA,NA,NA,"Disregarded due to disadvantage",1
"19","2:25:11","Vex'ahlia","Damage","19","--",NA,NA,NA,"Does not actually deal damage – disadvantage rolled later",1
"19","2:26:10","Vex'ahlia","Attack","20","9",NA,NA,NA,"Arrow",1
"19","2:26:48","Vex'ahlia","Wisdom Save","5","3",NA,NA,NA,NA,1
"19","2:26:48","Trinket","Wisdom Save","Nat20","20","Y",NA,NA,NA,1
"19","2:30:55","Percy","Constitution Save","20","14",NA,"27 Ice (54/2) to Percy",NA,"Against Dragon's Breath",1
"19","2:30:55","Lyra","Constitution Save","11","8",NA,"27 Ice (54/2) to Lyra",NA,"Against Dragon's Breath",1
"19","2:31:18","Lyra","Inspiration","10","--",NA,NA,NA,NA,1
"19","2:32:53","Grog","Attack","19","10",NA,NA,NA,"FBWH",1
"19","2:32:53","Grog","Attack","25","16",NA,NA,NA,"FBWH",1
"19","2:32:53","Grog","Attack","23","14",NA,NA,NA,"FBWH",1
"19","2:33:23","Grog","Damage","19","--",NA,"19 to Rimefang",NA,NA,1
"19","2:33:23","Grog","Damage","12","--",NA,"12 to Rimefang",NA,NA,1
"19","2:33:23","Grog","Damage","21","--",NA,"21 to Rimefang",NA,NA,1
"19","2:35:47","Zahra","Damage","44","--",NA,"44 to Rimefang",NA,"Witchbolt",1
"19","2:38:12","Scanlan","Attack","19","9",NA,NA,NA,"Bigby's Hand",1
"19","2:38:30","Scanlan","Damage","21","--",NA,"21 to Rimefang",NA,NA,1
"19","2:42:38","Percy","Attack","19","6",NA,NA,NA,"Bad News with disadvantage",1
"19","2:42:38","Percy","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"19","2:42:50","Percy","Damage","26","--",NA,"26 to Rimefang",NA,NA,1
"19","2:43:27","Percy","Healing","11",NA,NA,NA,NA,"Second Wind – self-healing",1
"19","2:45:23","Grenade","Damage","24","--",NA,"24 to Rimefang, 12 (24/2) to Grog and Scanlan",NA,NA,1
"19","2:44:58","Grog","Dexterity Save","21","19",NA,NA,NA,NA,1
"19","2:44:58","Scanlan","Dexterity Save","20","16",NA,NA,NA,NA,1
"19","2:45:48","Percy","Wisdom Save","Nat20","20","Y",NA,NA,NA,1
"19","2:46:35","Vex'ahlia","Attack","27","16",NA,NA,NA,"Exploding Arrow through Blood-Seeking Bow with disadvantage",1
"19","2:46:35","Vex'ahlia","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"19","2:46:54","Vex'ahlia","Damage","22","--",NA,"22 (16+6 Fire) to Rimefang, 3 to Grog, 6 to Scanlan",NA,NA,1
"19","2:47:40","Scanlan","Dexterity Save","11","7",NA,NA,NA,NA,1
"19","2:47:40","Grog","Dexterity Save","18","16",NA,NA,NA,NA,1
"19","2:48:47","Trinket","Attack","Unknown","Unknown",NA,NA,NA,"“he doesn't hit”",1
"19","2:48:47","Trinket","Attack","23","14",NA,NA,NA,"Claw Attack",1
"19","2:49:10","Trinket","Damage","13","--",NA,"13 to Rimefang",NA,NA,1
"19","2:50:59","Scanlan","Strength","26","18",NA,NA,NA,"Bigby's Hand for a grapple",1
"19","2:51:34","Scanlan","Damage","18","--",NA,"18 to Rimefang",NA,NA,1
"19","2:53:34","Scanlan","Healing","19",NA,NA,NA,NA,"Superior healing potion from Grog, Scanlan heals 19 points",1
"19","2:54:48","Grog","Athletics","Nat20","20","Y",NA,NA,NA,1
"19","2:55:49","Zahra","Damage","51","--",NA,"51 to Rimefang",NA,"Witchbolt",1
"19","2:57:48","Grog","Dexterity Save","18","16",NA,NA,NA,NA,1
"19","2:57:48","Trinket","Dexterity Save","10","10",NA,NA,NA,NA,1
"19","2:59:30","Scanlan","Healing","Unknown","--",NA,NA,NA,NA,1
"19","3:02:43","Percy","Attack","31","18",NA,NA,NA,NA,1
"19","3:02:58","Percy","Damage","15","--",NA,"15 to Rimefang",NA,NA,1
"19","3:04:50","Vex'ahlia","Attack","26","15",NA,NA,NA,"Hail of Thorns",1
"19","3:05:23","Grog","Dexterity Save","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"19","3:05:23","Grog","Dexterity Save","18","16",NA,NA,NA,"Dexterity save with disadvantage",1
"19","3:05:56","Vex'ahlia","Damage","36","--",NA,"13 to Rimefang",NA,"Arrow Damage",1
"19","3:05:56","Vex'ahlia","Damage","5",NA,NA,"5 HM to Rimefang",NA,"Hunter's Mark Damage",1
"19","3:05:56","Vex'ahlia","Damage","9",NA,NA,"27 (9 to Rimefang, Grog, FG1)",NA,"Hail of Thorns Damage",1
"19","3:06:50","Vex'ahlia","Attack","16","5",NA,NA,NA,"Arrow Damage",1
"19","3:08:08","Vex'ahlia","Wisdom Save","Nat20","20","Y",NA,NA,NA,1
"19","3:08:38","Lyra","Constitution Save","23","18",NA,"27 Ice to Lyra",NA,"Against Dragon's Breath",1
"19","3:08:38","Percy","Constitution Save","15","9",NA,"54 Ice to Percy",NA,"Against Dragon's Breath",1
"19","3:08:38","Vex'ahlia","Constitution Save","18","18",NA,"54 Ice to Vex'ahlia",NA,"Against Dragon's Breath",1
"19","3:10:15","Grog","Attack","25","16",NA,NA,NA,"FBWH",1
"19","3:10:15","Grog","Attack","28","19",NA,NA,NA,"FBWH",1
"19","3:10:15","Grog","Attack","20","11",NA,NA,NA,"FBWH",1
"19","3:10:44","Grog","Damage","24","--",NA,"24 (18+6 Fire) to FG1",NA,NA,1
"19","3:10:44","Grog","Damage","17","--",NA,"17 (13+4 Fire) to FG1",NA,NA,1
"19","3:10:44","Grog","Damage","15","--",NA,"15 (12+3 Fire) to FG1","1",NA,1
"19","3:12:44","Zahra","Damage","53","--",NA,"53 to Rimefang",NA,"Witchbolt",1
"19","3:14:27","Scanlan","Healing","11",NA,NA,NA,NA,"Scanlan heals 11 points",1
"19","3:15:12","Scanlan","Damage","26","--",NA,"13 (26/2) Lightning to Rimefang",NA,"Lightning Bolt",1
"19","3:17:10","Lyra","Damage","52","--",NA,"26 (52/2) Fire to Rimefang",NA,"Firebolt",1
"19","3:18:45","Percy","Death Save","Unknown","Unknown",NA,NA,NA,"Failed",1
"19","3:19:35","Vex'ahlia","Attack","29","18",NA,NA,NA,"Lightning Arrow",1
"19","3:19:49","Vex'ahlia","Damage","34","--",NA,"34 (17+6 HM+11) to Rimefang",NA,NA,1
"19","3:21:08","Vex'ahlia","Attack","30","19",NA,NA,NA,"Arrow",1
"19","3:21:17","Vex'ahlia","Damage","19","--",NA,"19 (15+4 HM) to Rimefang",NA,NA,1
"19","3:22:20","Lyra","Dexterity Save","8","10",NA,NA,NA,"Lyra is Unconscious",1
"19","3:22:20","Vex'ahlia","Dexterity Save","28","19",NA,NA,NA,NA,1
"19","3:22:20","Zahra","Dexterity Save","11","11",NA,NA,NA,NA,1
"19","3:23:25","Zahra","Damage","9","--",NA,"9 to Rimefang","1","Hellish rebuke-HDYWTDT",1
"19","3:29:25","Zahra","Nature","15","9",NA,NA,NA,"Disregarded due to advantage",1
"19","3:29:25","Zahra","Nature","21","15",NA,NA,NA,"With advantage",1
"19","3:30:09","Zahra","Nature","18","12",NA,NA,NA,"Disregarded due to advantage",1
"19","3:30:09","Zahra","Nature","23","17",NA,NA,NA,"With advantage",1
"19","3:30:58","Zahra","Nature","18","12",NA,NA,NA,"Disregarded due to advantage",1
"19","3:30:58","Zahra","Nature","20","14",NA,NA,NA,"With advantage",1
"19","3:32:21","Zahra","Nature","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"19","3:32:21","Zahra","Nature","13","7",NA,NA,NA,"With advantage",1
"19","3:33:28","Zahra","Nature","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"19","3:33:28","Zahra","Nature","13","7",NA,NA,NA,"Disregarded due to doesn't matter",1
"19","3:34:00","Zahra","Nature","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"19","3:34:00","Zahra","Nature","15","9",NA,NA,NA,"With advantage",1
"19","3:34:00","Vex'ahlia","Nature","20","18",NA,NA,NA,NA,1
"19","3:35:27","Vex'ahlia","Perception","Nat20","20","Y",NA,NA,NA,1
"19","3:35:27","Lyra","Perception","18","16",NA,NA,NA,NA,1
"19","3:35:27","Percy","Perception","16","9",NA,NA,NA,NA,1
"19","3:35:27","Scanlan","Perception","11","11",NA,NA,NA,NA,1
"19","3:35:27","Zahra","Perception","13","11",NA,NA,NA,NA,1
"19","3:36:48","Lyra","Damage","14","--",NA,"14 Fire to Ice Floor",NA,"Firebolt",1
"19","3:38:23","Grog","Perception","16","16",NA,NA,NA,NA,1
"19","3:38:34","Lyra","Arcana","18","9",NA,NA,NA,NA,1
"19","3:41:30","Lyra","Arcana","27","18",NA,NA,NA,NA,1
"19","3:49:34","Grog","History","4","6",NA,NA,NA,NA,1
"19","3:49:34","Lyra","History","21","12",NA,NA,NA,NA,1
"19","3:49:34","Percy","History","25","18",NA,NA,NA,NA,1
"19","3:49:34","Vex'ahlia","History","9","7",NA,NA,NA,NA,1
"19","3:49:34","Zahra","History","4","2",NA,NA,NA,NA,1
"19","3:53:03","Vex'ahlia","Insight","24","18",NA,NA,NA,NA,1
"20","0:12:35","Tiberius","Investigation","16","14",NA,NA,NA,NA,1
"20","0:40:18","Tiberius","Arcana","18","12",NA,NA,NA,NA,1
"20","0:46:12","Vax'ildan","Insight","5","3",NA,NA,NA,"Disregarded due to Luck",1
"20","0:46:12","Vax'ildan","Insight","20","18",NA,NA,NA,NA,1
"20","0:46:28","Thorbir",NA,"2","2",NA,NA,NA,"Against Vax's insight",1
"20","0:55:15","Keyleth","Perception","21","11",NA,NA,NA,NA,1
"20","0:57:43","Vax'ildan","Persuasion","15","13",NA,NA,NA,NA,1
"20","1:02:23","Thorbir","Persuasion","18","15",NA,NA,NA,NA,1
"20","1:07:25","Vax'ildan","Stealth","31","18",NA,NA,NA,NA,1
"20","1:07:52","Thorbir","Intimidation","Nat1","1",NA,NA,NA,NA,1
"20","1:09:39","Vax'ildan","Perception","Unknown","Unknown",NA,NA,NA,"Disregarded due to Luck",1
"20","1:09:39","Vax'ildan","Perception","28","18",NA,NA,NA,NA,1
"20","1:10:13","Vax'ildan","Sleight of Hand","20","11",NA,NA,NA,NA,1
"20","1:12:23","Thorbir","Persuasion","6","3",NA,NA,NA,NA,1
"20","1:23:04","Thorbir","History","Nat1","1",NA,NA,NA,NA,1
"20","1:23:15","Tiberius","History","15","9",NA,NA,NA,NA,1
"20","1:23:50","Kashaw","History","20","17",NA,NA,NA,NA,1
"20","1:48:30","Tiberius","Persuasion","21","12",NA,NA,NA,NA,1
"20","1:53:04","Thorbir","Perception","10","4",NA,NA,NA,NA,1
"20","1:56:09","Tiberius","Deception","16","7",NA,NA,NA,NA,1
"20","2:01:19","Vax'ildan","Perception","16","6",NA,NA,NA,NA,1
"20","2:04:20","Vax'ildan","Deception","Unknown","Unknown",NA,NA,NA,"Disregarded due to Luck",1
"20","2:04:20","Vax'ildan","Deception","15","13",NA,NA,NA,NA,1
"20","2:07:31","Vax'ildan","Deception","15","13",NA,NA,NA,NA,1
"20","2:12:10","Thorbir","Insight","Unknown","2",NA,NA,NA,NA,1
"20","2:12:10","Keyleth","Insight","19","9",NA,NA,NA,NA,1
"20","2:12:10","Vax'ildan","Insight","10","8",NA,NA,NA,NA,1
"20","2:14:40","Keyleth","Persuasion","Unknown","Unknown",NA,NA,NA,NA,1
"20","2:15:20","Tiberius","Intimidation","15","10",NA,NA,NA,NA,1
"20","2:17:01","Kashaw","Insight","26","18",NA,NA,NA,NA,1
"20","2:18:40","Vax'ildan","Intimidation","20","14",NA,NA,NA,NA,1
"20","2:18:40","Vax'ildan","Intimidation","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"20","2:19:23","Vax'ildan","Perception","23","13",NA,NA,NA,NA,1
"20","2:20:46","Vax'ildan","Attack","30","19",NA,NA,NA,"Dagger Handle against Vince Cyinnor",1
"20","2:20:46","Vax'ildan","Attack","13","2",NA,NA,NA,"Disregarded due to advantage",1
"20","2:21:11","Vax'ildan","Damage","42",NA,NA,"42 to Vince",NA,"Non-lethal damage; knocks unconscious",1
"20","2:24:10","Keyleth","Initiative","17","15",NA,NA,NA,NA,1
"20","2:24:10","Tiberius","Initiative","17","14",NA,NA,NA,NA,1
"20","2:24:54","Vax'ildan","Initiative","9","4",NA,NA,NA,NA,1
"20","2:24:54","Kashaw","Initiative","11","9",NA,NA,NA,NA,1
"20","2:24:54","Thorbir","Initiative","4","2",NA,NA,NA,NA,1
"20","2:29:59","Vax'ildan","Perception","21","11",NA,NA,NA,NA,1
"20","2:32:20","Tiberius","Deception","28","19",NA,NA,NA,NA,1
"20","2:33:36","Vax'ildan","Perception","Nat20","20",NA,NA,NA,NA,1
"20","2:35:09","Vax'ildan","Perception","19","9",NA,NA,NA,NA,1
"20","2:35:29","Vax'ildan","Strength","14","12",NA,NA,NA,NA,1
"20","2:36:09","Thorbir","Attack","Nat1","1",NA,NA,NA,"Axe against Door",1
"20","2:37:14","Vax'ildan","Thieves' Tools","24","11",NA,NA,NA,NA,1
"20","2:39:04","Vax'ildan","Perception","24","14",NA,NA,NA,NA,1
"20","2:39:17","Keyleth","Perception","19","9",NA,NA,NA,NA,1
"20","2:41:17","Vax'ildan","Perception","14","4",NA,NA,NA,NA,1
"20","2:42:07","Tiberius","Perception","Unknown","Unknown",NA,NA,NA,"“nope”",1
"20","2:42:19","Kashaw","Perception","Nat1","1",NA,NA,NA,NA,1
"20","2:43:19","Thorbir","Perception","20","14",NA,NA,NA,NA,1
"20","2:44:23","Vax'ildan","Perception","25","15",NA,NA,NA,NA,1
"20","2:49:31","Thorbir","Survival","8","6",NA,NA,NA,NA,1
"20","2:50:09","Vax'ildan","Perception","22","12",NA,NA,NA,NA,1
"20","2:50:43","Vax'ildan","Thieves' Tools","19","6",NA,NA,NA,NA,1
"20","2:52:14","Vax'ildan","Perception","12","2",NA,NA,NA,NA,1
"20","2:58:58","Thorbir","Survival","Nat1","1",NA,NA,NA,"Disregarded due to advantage",1
"20","2:59:10","Thorbir","Survival","4","2",NA,NA,NA,"With advantage",1
"20","2:59:38","Kashaw","Perception","21","17",NA,NA,NA,NA,1
"20","3:00:28","Kashaw","Dexterity Save","13","11",NA,NA,NA,NA,1
"20","3:01:54","Thorbir","Dexterity Save","16","14",NA,NA,NA,NA,1
"20","3:01:54","Vax'ildan","Dexterity Save","16","7",NA,NA,NA,NA,1
"21","0:11:04","Kashaw","Initiative","Nat20","20",NA,NA,NA,NA,1
"21","0:11:04","Keyleth","Initiative","6","2",NA,NA,NA,NA,1
"21","0:11:04","Thorbir","Initiative","Unknown","Unknown",NA,NA,NA,NA,1
"21","0:11:04","Tiberius","Initiative","20","17",NA,NA,NA,NA,1
"21","0:11:04","Vax'ildan","Initiative","13","8",NA,NA,NA,NA,1
"21","0:13:00","Tiberius","Arcana","22","16",NA,NA,NA,NA,1
"21","0:16:22","Kashaw","Damage","17","--",NA,"17 Radiant to Otyugh",NA,"Sacred Flame (3d8) Dex save - DC 16 vs. fail",1
"21","0:19:50","Tiberius","Damage","48","--",NA,"96 (48 Fire to Otyugh and Rat Swarm)","1","Fireball - DC 17 - Empowered",1
"21","0:21:50","Tiberius","Attack","25","14",NA,NA,NA,"Spell Attack +11",1
"21","0:21:50","Tiberius","Attack","29","18",NA,NA,NA,"Spell Attack +11",1
"21","0:21:50","Tiberius","Attack","30","19",NA,NA,NA,"Spell Attack +11",1
"21","0:22:22","Tiberius","Damage","29","--",NA,"29 Fire to Otyugh",NA,"Three scorching rays",1
"21","0:25:14","Tiberius","Constitution Save","22","14",NA,NA,NA,NA,1
"21","0:29:59","Keyleth","Damage","36","--",NA,"36 Necrotic to Otyugh",NA,"Blight (8d8) - Con save - DC 18 vs. 11",1
"21","0:34:00","Kashaw","Damage","16","--",NA,"16 Radiant to Otyugh",NA,"Sacred Flame - Dex Save - DC 16 vs 14",1
"21","0:36:28","Kashaw","Attack","23","14",NA,NA,NA,"Attack of Opportunity",1
"21","0:36:42","Kashaw","Damage","10","--",NA,"10 Piercing to Otyugh",NA,NA,1
"21","0:37:32","Keyleth","Constitution Save","16","14",NA,NA,NA,NA,1
"21","0:38:56","Vax'ildan","Attack","24","13",NA,NA,NA,"Keen Dagger Sneak Attack",1
"21","0:39:08","Vax'ildan","Damage","30","--",NA,"30 to Otyugh",NA,NA,1
